"","SPECIES","YEAR","REGION","DISTRICT","TOTAL_AREA","CATEGORY","SEX_TEXT","ABUNDANCE","ABUNDANCE_CV","ABUNDANCE_CI","BIOMASS_MT","BIOMASS_MT_CV","BIOMASS_MT_CI","BIOMASS_LBS","BIOMASS_LBS_CV","BIOMASS_LBS_CI"
"22","HYBRID",1990,"EBS","ALL",140350,"mature_female","female",3637805.33853534,0.240939765563921,1717924.25225042,616.544479284431,0.2368567442173,286.224127335784,1359247.90640645,0.2368567442173,631016.1860434
"23","HYBRID",1991,"EBS","ALL",140350,"immature_female","female",528107.812394401,0.33848594103282,350363.856896401,67.8532997944874,0.345760247035046,45.9835084502065,149590.919694015,0.345760247035046,101376.282961301
"24","HYBRID",1991,"EBS","ALL",140350,"mature_female","female",6469107.55197294,0.234672591590377,2975519.57961681,993.819889993876,0.236496282849999,460.668031219655,2190997.81152379,0.236496282849999,1015599.1627894
"25","HYBRID",1992,"EBS","ALL",133132,"immature_female","female",369470.720285892,0.613282352774072,444116.150331404,41.6150809073472,0.597790373430026,48.7591057216107,91745.5487784057,0.597790373430026,107495.42749498
"26","HYBRID",1992,"EBS","ALL",133132,"mature_female","female",6245238.48425757,0.282088300567363,3452949.07289773,964.666078822308,0.283280700596548,535.611713994996,2126724.65990184,0.283280700596548,1180821.70120058
"27","HYBRID",1993,"EBS","ALL",140350,"immature_female","female",25612.5046946771,1,50200.5092015671,4.36569357724344,1,8.55675941139714,9624.7068204509,1,18864.4253680838
"28","HYBRID",1993,"EBS","ALL",140350,"mature_female","female",582944.572919066,0.445884476997411,509454.834588414,94.0423391035078,0.451589526301106,83.2383293212821,207327.868199169,0.451589526301106,183509.103826599
"29","HYBRID",1994,"EBS","ALL",140350,"immature_female","female",0,0,0,0,0,0,0,0,0
"30","HYBRID",1994,"EBS","ALL",140350,"mature_female","female",1012738.45452054,0.430222999890292,853978.616975851,163.5735424926,0.429394658649075,137.665706667555,360617.932115133,0.429394658649075,303500.931172093
"31","HYBRID",1995,"EBS","ALL",140350,"immature_female","female",27544.2854547683,1,53986.7994913459,2.97759216030744,1,5.83608063420258,6564.46703525341,1,12866.3553890967
"32","HYBRID",1995,"EBS","ALL",140350,"mature_female","female",1901294.17809173,0.807020798921345,3007392.53531266,303.690286345849,0.804366930001781,478.785709666769,669522.475313797,0.804366930001781,1055541.80654929
"33","HYBRID",1996,"EBS","ALL",140350,"immature_female","female",48978.493405118,1,95997.8470740313,5.19489831775135,1,10.1820007027926,11452.7903495189,1,22447.469085057
"34","HYBRID",1996,"EBS","ALL",140350,"mature_female","female",662875.927249124,0.431153053273423,560169.920750826,107.914170393512,0.438779388577783,92.8070068601218,237910.021267582,0.438779388577783,204604.426789901
"35","HYBRID",1997,"EBS","ALL",140350,"immature_female","female",0,0,0,0,0,0,0,0,0
"36","HYBRID",1997,"EBS","ALL",140350,"mature_female","female",350461.857676344,0.360331674881828,247513.715991079,49.3201799996357,0.359815704806531,34.7825036423976,108732.384540852,0.359815704806531,76682.294374568
"37","HYBRID",1998,"EBS","ALL",140350,"immature_female","female",25031.7221273157,1,49062.1753695387,2.70597905644296,1,5.30371895062819,5965.66264208321,1,11692.6987784831
"38","HYBRID",1998,"EBS","ALL",140350,"mature_female","female",367349.112879387,0.424672346456401,305765.899080926,53.7201137374856,0.421737539217951,44.4053456053451,118432.577993951,0.421737539217951,97897.029452558
"39","HYBRID",1999,"EBS","ALL",140350,"immature_female","female",0,0,0,0,0,0,0,0,0
"40","HYBRID",1999,"EBS","ALL",140350,"mature_female","female",214182.076448451,0.394798056290657,165734.988249325,37.6407555557991,0.392885899873977,28.985503352214,82983.6612017955,0.392885899873977,63902.0963959651
"41","HYBRID",2000,"EBS","ALL",140350,"immature_female","female",0,0,0,0,0,0,0,0,0
"42","HYBRID",2000,"EBS","ALL",140350,"mature_female","female",151098.038749894,0.409344339245764,121228.208593476,25.812197248089,0.422730958573381,21.3867651757169,56906.1539727603,0.422730958573382,47149.7463145536
"43","HYBRID",2001,"EBS","ALL",140350,"immature_female","female",253037.920698083,0.395832225104358,196314.703843976,29.7191642185731,0.400858141845748,23.3498111338971,65519.5417387057,0.400858141845748,51477.5218416865
"44","HYBRID",2001,"EBS","ALL",140350,"mature_female","female",1852481.64793106,0.375164108170816,1362169.86568376,283.233181718243,0.369297129563001,205.010513970864,624422.27967425,0.369297129563001,451970.816817016
"45","HYBRID",2002,"EBS","ALL",140350,"immature_female","female",79602.8995800792,0.576131028389817,89888.9327798494,9.42696685361549,0.578492301418404,10.6887183910643,20782.9043808995,0.578492301418404,23564.5903635118
"46","HYBRID",2002,"EBS","ALL",140350,"mature_female","female",359867.324567497,0.412485104190074,290942.225302902,59.1483890460135,0.415464571159078,48.1651577759146,130399.876536755,0.415464571159078,106185.996417698
"47","HYBRID",2003,"EBS","ALL",140350,"immature_female","female",79368.9771441433,0.598763114102442,93145.5031991875,9.91902157511891,0.610699046788718,11.8727725611636,21867.6993511135,0.610699046788718,26174.982972407
"48","HYBRID",2003,"EBS","ALL",140350,"mature_female","female",469100.202694638,0.396492059306144,364549.23055916,73.1224912336986,0.412140783051965,59.0680511597034,161207.498339753,0.412140783051965,130222.761815204
"49","HYBRID",2004,"EBS","ALL",140350,"immature_female","female",55542.9318317286,1,108864.146390188,6.16253052509338,1,12.078559829183,13586.0542034546,1,26628.6662387711
"50","HYBRID",2004,"EBS","ALL",140350,"mature_female","female",78648.6633645888,0.57600365349469,88791.7581833352,15.8176785603543,0.577707388858356,17.9104599666501,34872.01197929,0.577707388858356,39485.8052101941
"51","HYBRID",2005,"EBS","ALL",140350,"immature_female","female",307716.578849487,1,603124.494544994,42.9125339339445,1,84.1085665105311,94605.9430716282,1,185427.648420391
"52","HYBRID",2005,"EBS","ALL",140350,"mature_female","female",195720.938265828,0.714336993686722,274028.985019017,27.3771852911824,0.712207557167687,38.2165469863859,60356.3620154869,0.712207557167687,84253.0640151339
"53","HYBRID",2006,"EBS","ALL",140350,"immature_female","female",317594.480939434,0.748674572834697,466038.828209896,38.1734342036407,0.754014678910262,56.415326278562,84158.0165990031,0.754014678910262,124374.504532699
"54","HYBRID",2006,"EBS","ALL",140350,"mature_female","female",252317.467729271,0.453113466994198,224083.747468573,40.5801942416696,0.439463440520286,34.9536830857142,89464.0142242033,0.439463440520286,77059.6804476994
"55","HYBRID",2007,"EBS","ALL",140350,"immature_female","female",228343.015433996,0.555441646322526,248589.192021061,24.3445521580728,0.554095653282982,26.4388526425416,53670.5504064653,0.554095653282982,58287.6926314742
"56","HYBRID",2007,"EBS","ALL",140350,"mature_female","female",873723.935049907,0.32506134343623,556667.197194635,133.074584379601,0.306827205436439,80.0285695660247,293379.239116395,0.306827205436439,176432.794859458
"57","HYBRID",2008,"EBS","ALL",140350,"immature_female","female",1214481.79110672,0.342305563725597,814818.793312945,152.878649647598,0.331434044126345,99.3116106620248,337039.729410791,0.331434044126345,218944.62347774
"58","HYBRID",2008,"EBS","ALL",140350,"mature_female","female",3203291.22734016,0.211578972034214,1328388.16741342,493.945740088064,0.204301884495421,197.791529255414,1088963.95256399,0.204301884495421,436055.679806555
"59","HYBRID",2009,"EBS","ALL",140350,"immature_female","female",103229.127024233,0.641897812665501,129874.59964684,12.9920420359927,0.639516424090033,16.2849035583915,28642.54977656,0.639516424090033,35902.0667794558
"60","HYBRID",2009,"EBS","ALL",140350,"mature_female","female",2739168.57558777,0.271481645270396,1457522.62348413,417.188295734721,0.245671473332205,200.882876009397,919742.754347313,0.245671473332205,442870.932792364
"61","HYBRID",2010,"EBS","ALL",140350,"immature_female","female",2017724.87663425,0.537298899449761,2124877.85699166,230.546882211729,0.53165944099112,240.24195597711,508268.871920689,0.53165944099112,529642.850864339
"62","HYBRID",2010,"EBS","ALL",140350,"mature_female","female",2195083.31139492,0.227237934866854,977660.149142468,344.37455177663,0.226921946760698,153.166441659831,759215.927235799,0.226921946760698,337674.202191349
"63","HYBRID",2011,"EBS","ALL",140350,"immature_female","female",1502910.71022912,0.352034937318918,1036991.07223602,174.479369735826,0.35475210304641,121.317969769913,384661.165565523,0.35475210304641,267460.340591519
"64","HYBRID",2011,"EBS","ALL",140350,"mature_female","female",3619562.91599223,0.396955117761797,2816135.8861853,569.914277431675,0.442174764171832,493.923353994162,1256445.90854048,0.442174764171832,1088914.59967496
"65","HYBRID",2012,"EBS","ALL",140350,"immature_female","female",3189749.2492032,0.359353985556361,2246648.2470281,389.174636821969,0.359408470663363,274.150415640661,857983.208187504,0.359408470663363,604398.208110653
"66","HYBRID",2012,"EBS","ALL",140350,"mature_female","female",6184282.85981017,0.186981919730134,2266444.19931168,869.985896178771,0.186899633669266,318.696088774751,1917990.58740512,0.186899633669266,702604.606807549
"67","HYBRID",2013,"EBS","ALL",140350,"immature_female","female",543811.678746472,0.356316533902689,379787.421234821,80.1607921401006,0.423697964358978,66.569370324281,176724.295737385,0.423697964358978,146760.33973914
"68","HYBRID",2013,"EBS","ALL",140350,"mature_female","female",7858020.18569499,0.220853250709392,3401519.83221549,1154.42676092738,0.220794661388664,499.586880922869,2545075.35240814,0.220794661388665,1101400.53926144
"69","HYBRID",2014,"EBS","ALL",140350,"immature_female","female",314627.765454038,0.497189081103618,306601.799607724,38.1123025905558,0.52532160501091,39.2415832963632,84023.244461886,0.52532160501091,86512.8822523263
"70","HYBRID",2014,"EBS","ALL",140350,"mature_female","female",6487498.19081846,0.207516017602808,2638669.18597758,1039.84780331785,0.224110923952683,456.760853864594,2292471.99047432,0.224110923952683,1006985.31120486
"71","HYBRID",2015,"EBS","ALL",140350,"immature_female","female",45290.8464656753,0.722184946809972,64108.4003897529,5.4767463097754,0.722184946809972,7.75223853513704,12074.1588086578,0.722184946809972,17090.7604445311
"72","HYBRID",2015,"EBS","ALL",140350,"mature_female","female",4668012.7430725,0.316006471950173,2891239.58639531,714.250755660509,0.309969973453142,433.936724031111,1574653.37360176,0.309969973453142,956666.718249946
"73","HYBRID",2016,"EBS","ALL",140350,"immature_female","female",0,0,0,0,0,0,0,0,0
"74","HYBRID",2016,"EBS","ALL",140350,"mature_female","female",5621710.22559477,0.37122815511928,4090396.74669897,806.018929118948,0.371951792637588,587.608363747819,1776967.56477398,0.371951792637588,1295454.691506
"75","HYBRID",2017,"EBS","ALL",140350,"immature_female","female",0,0,0,0,0,0,0,0,0
"76","HYBRID",2017,"EBS","ALL",140350,"mature_female","female",2286381.91367167,0.257627147999586,1154506.74124785,339.369889477122,0.253416456245197,168.563752905328,748182.53551559,0.253416456245197,371619.462878818
"77","HYBRID",2018,"EBS","ALL",140350,"immature_female","female",58792.6906693774,1,115233.67371198,6.98681609776395,1,13.6941595516173,15403.2928238278,1,30190.4539347024
"78","HYBRID",2018,"EBS","ALL",140350,"mature_female","female",471636.159383836,0.695921659053316,643314.764275549,74.16743373385,0.744718466016461,108.258360658155,163511.202214118,0.744718466016461,238668.830911234
"79","HYBRID",2019,"EBS","ALL",140350,"immature_female","female",0,0,0,0,0,0,0,0,0
"80","HYBRID",2019,"EBS","ALL",140350,"mature_female","female",997968.481312553,0.390442315715447,763712.284715214,147.447517812323,0.38938859100734,112.532187168601,325066.133304501,0.38938859100734,248091.005518022
"81","HYBRID",2021,"EBS","ALL",140350,"immature_female","female",126937.499075529,0.451992719677053,112454.657854858,14.2556303368516,0.453302381829635,12.6657379249081,31428.285129337,0.453302381829635,27923.1723516607
"82","HYBRID",2021,"EBS","ALL",140350,"mature_female","female",681706.085337443,0.435647207205286,582087.370335726,97.0281073227218,0.429262970463856,81.6351241929613,213910.360358846,0.429262970463856,179974.641533239
"83","HYBRID",2022,"EBS","ALL",140350,"immature_female","female",87852.0301170279,0.578356449729679,99587.1849504571,14.3237140703964,0.606468900661576,17.0262987663015,31578.3840684898,0.606468900661576,37536.5634265447
"84","HYBRID",2022,"EBS","ALL",140350,"mature_female","female",321575.235819639,0.458334892420776,288882.736184577,52.0124014943638,0.449352595374156,45.8089389021445,114667.716951157,0.449352595374156,100991.422986557
"85","HYBRID",2023,"EBS","ALL",140350,"immature_female","female",178627.615805827,0.622867234699439,218072.126631942,20.0248321585625,0.624180562856823,24.4982575753761,44147.1979754922,0.624180562856823,54009.4128465528
"86","HYBRID",2023,"EBS","ALL",140350,"mature_female","female",675446.585182516,0.535820644235133,709359.719861076,107.392955064164,0.536424210932347,112.912035112775,236760.938161647,0.536424210932347,248928.426888609
"87","HYBRID",2024,"EBS","ALL",140350,"immature_female","female",6114606.8357586,0.469799077640435,5630367.83708365,752.145924943527,0.469683032054179,692.409550006355,1658197.92106189,0.469683032054179,1526501.75752816
"88","HYBRID",2024,"EBS","ALL",140350,"mature_female","female",11737203.9782649,0.387605504164031,8916833.53632398,1773.98900108278,0.405097107312669,1408.53011297653,3910976.28269806,0.405097107312669,3105277.3506233
"89","HYBRID",2025,"EBS","ALL",140350,"immature_female","female",3566721.02161153,0.466875090976633,3263817.87484818,422.699780838191,0.449255452014408,372.204354969431,931893.499086406,0.449255452014408,820570.140916249
"90","HYBRID",2025,"EBS","ALL",140350,"mature_female","female",36676507.9078638,0.272025645665888,19554823.4590371,5575.62585359974,0.264318039374931,2888.52744806685,12292150.887811,0.264318039374931,6368112.95583937
"91","HYBRID",1980,"EBS","ALL",128721,"large_male","male",3835227.43704828,0.256944686933534,1931464.97373729,2818.52106309655,0.276992848176447,1530.19194674835,6213775.29585998,0.276992848176448,3373495.78157226
"92","HYBRID",1980,"EBS","ALL",128721,"legal_male","male",5706009.46106084,0.248341976060133,2777401.66335622,3279.49894753427,0.252565227767102,1623.44330134609,7230057.56806338,0.252565227767102,3579079.82743648
"93","HYBRID",1980,"EBS","ALL",128721,"preferred_male","male",3557037.33313722,0.261959206242918,1826325.40567551,2710.72723203474,0.282169305765337,1499.17268151757,5976130.57740537,0.282169305765337,3305110.00773137
"94","HYBRID",1980,"EBS","ALL",128721,"small_male","male",1870782.02401257,0.484869753602848,1777887.81329412,460.97788443772,0.430263218186469,388.749983019089,1016282.2722034,0.430263218186469,857047.00680722
"95","HYBRID",1981,"EBS","ALL",119097,"large_male","male",1261770.24225298,0.22945806665187,567465.786278611,820.437111691994,0.230215657876653,370.199840052602,1808754.21624046,0.230215657876652,816150.941984775
"96","HYBRID",1981,"EBS","ALL",119097,"legal_male","male",1823743.35758471,0.220843711899074,789414.015174964,969.091942356515,0.217630936374014,413.372598221219,2136482.01877057,0.217630936374014,911330.581290914
"97","HYBRID",1981,"EBS","ALL",119097,"preferred_male","male",905161.091419646,0.247880236767883,439768.229482188,683.99989367233,0.250558331086015,335.90846877024,1507961.63893219,0.250558331086015,740551.409121462
"98","HYBRID",1981,"EBS","ALL",119097,"small_male","male",561973.115331733,0.301945426607624,332583.015619677,148.654830664521,0.31129402987233,90.6997081431932,327727.802530106,0.31129402987233,199958.628367567
"99","HYBRID",1982,"EBS","ALL",132330,"large_male","male",1111444.02422448,0.235832587494179,513744.851372091,677.338787504554,0.226490549094136,300.685234453139,1493276.41358818,0.226490549094136,662897.469931301
"100","HYBRID",1982,"EBS","ALL",132330,"legal_male","male",2225153.43800895,0.265289213077746,1157006.04091141,963.154382182203,0.232230008172035,438.399766088404,2123391.93929169,0.232230008172035,966506.041731718
"101","HYBRID",1982,"EBS","ALL",132330,"preferred_male","male",736032.88125541,0.243790067285259,351697.511065022,532.876965237078,0.240458613651305,251.14431836294,1174792.6122238,0.240458613651305,553678.445611734
"102","HYBRID",1982,"EBS","ALL",132330,"small_male","male",1113709.41378448,0.351366230344831,766986.961705166,285.815594677649,0.354783847006892,198.749402180026,630115.525703513,0.354783847006892,438167.42812501
"103","HYBRID",1983,"EBS","ALL",131528,"large_male","male",117567.685762217,0.512535986336317,118105.032775496,53.730125819348,0.517447623636989,54.4929508089585,118454.650856117,0.517447623636989,120136.392084724
"104","HYBRID",1983,"EBS","ALL",131528,"legal_male","male",491372.344268013,0.26115805789344,251518.660377899,150.754782487538,0.283168910039658,83.6705721829134,332357.403823922,0.283168910039658,184462.036217484
"105","HYBRID",1983,"EBS","ALL",131528,"preferred_male","male",58284.9638959591,0.709595804327203,81063.1810384328,32.5976798946688,0.707380947868915,45.1955962963479,71865.5825155727,0.707380947868915,99639.2340028744
"106","HYBRID",1983,"EBS","ALL",131528,"small_male","male",373804.658505796,0.288731843321017,211541.443861029,97.0246566681901,0.290409848662358,55.2267550846716,213902.752967805,0.290409848662358,121754.15359097
"107","HYBRID",1984,"EBS","ALL",132330,"large_male","male",1048193.69072159,0.299243550849375,614783.795899302,586.1367448763,0.269132103477039,309.186501544536,1292210.32725111,0.269132103477039,681639.555675374
"108","HYBRID",1984,"EBS","ALL",132330,"legal_male","male",1347428.09543072,0.305014449475898,805530.67592287,676.009399208523,0.272370147924627,360.884568919292,1490345.61407753,0.272370147924627,795614.284515624
"109","HYBRID",1984,"EBS","ALL",132330,"preferred_male","male",854206.608176458,0.258230336950667,432340.838099591,510.487252389072,0.247313767431998,247.451030204127,1125431.74478239,0.247313767431998,545536.138987809
"110","HYBRID",1984,"EBS","ALL",132330,"small_male","male",299234.404709129,0.407417093269636,238949.894290812,89.8726543322233,0.413949562068055,72.9173819693265,198135.286826417,0.413949562068055,160755.309815567
"111","HYBRID",1985,"EBS","ALL",131528,"large_male","male",270625.688001887,0.430036345161042,228102.608279047,203.991009244504,0.404702773509206,161.809225335898,449723.1936342,0.404702773509206,356728.27859935
"112","HYBRID",1985,"EBS","ALL",131528,"legal_male","male",314192.743982203,0.420529604699129,258969.606835294,215.664091536987,0.399615347913361,168.918054705065,475457.934922912,0.399615347913361,372400.56464148
"113","HYBRID",1985,"EBS","ALL",131528,"preferred_male","male",253331.748545228,0.412000100970363,204570.503720079,196.986264904357,0.39659039141455,153.12080540735,434280.375801646,0.39659039141455,337573.591476752
"114","HYBRID",1985,"EBS","ALL",131528,"small_male","male",43567.0559803163,0.721968584709675,61649.9296623092,11.6730822924836,0.713713131751235,16.3292149555103,25734.7412887119,0.713713131751235,35999.7566879498
"115","HYBRID",1986,"EBS","ALL",131528,"large_male","male",240925.449458068,0.444151935560699,209734.709217159,189.748787400711,0.454653458268701,169.08908709229,418324.469171985,0.454653458268701,372777.626511425
"116","HYBRID",1986,"EBS","ALL",131528,"legal_male","male",412498.648720893,0.336509759277495,272067.249127385,227.462799551552,0.388467127652815,173.189167963733,501469.633520411,0.388467127652815,381816.757552016
"117","HYBRID",1986,"EBS","ALL",131528,"preferred_male","male",222767.143288111,0.430390775899068,187918.770343394,182.393939612015,0.454279376317187,162.401298056722,402109.805356771,0.454279376317187,358033.575513459
"118","HYBRID",1986,"EBS","ALL",131528,"small_male","male",171573.199262825,0.518787296117297,174459.59241824,37.7140121508414,0.521075815157853,38.5176448637708,83145.1643484256,0.521075815157853,84916.8712070075
"119","HYBRID",1987,"EBS","ALL",135137,"large_male","male",817263.396055009,0.287281596201837,460178.076554594,458.68993683514,0.294306583316769,264.591117499,1011238.21116115,0.294306583316769,583323.563178549
"120","HYBRID",1987,"EBS","ALL",135137,"legal_male","male",3155495.22604172,0.241091324061602,1491094.54334827,1074.74598290751,0.230694450604474,485.958350769779,2369409.30665903,0.230694450604474,1071354.77338339
"121","HYBRID",1987,"EBS","ALL",135137,"preferred_male","male",563207.900878614,0.297400634244282,328296.838388074,359.273147882159,0.309213837201836,217.740768174041,792061.709243836,0.309213837201836,480036.223215227
"122","HYBRID",1987,"EBS","ALL",135137,"small_male","male",2338231.82998671,0.27051930216901,1239772.21219645,616.056046072373,0.269995213839906,326.011080437488,1358171.09549788,0.269995213839906,718731.402905855
"123","HYBRID",1988,"EBS","ALL",140350,"large_male","male",9673050.92866407,0.273435988937676,5184122.08357857,4782.94892373506,0.270805907280239,2538.69161262355,10544597.3964137,0.270805907280239,5596856.95908768
"124","HYBRID",1988,"EBS","ALL",140350,"legal_male","male",20652925.5284109,0.287195560716389,11625599.9140289,7767.48267445107,0.274094437742365,4172.88664080137,17124368.0189135,0.274094437742365,9199640.28672136
"125","HYBRID",1988,"EBS","ALL",140350,"preferred_male","male",5736875.85487783,0.28974931133057,3258021.42315406,3263.98538218898,0.287787817086096,1841.09704715654,7195856.01095763,0.287787817086096,4058924.19918034
"126","HYBRID",1988,"EBS","ALL",140350,"small_male","male",10979874.5997468,0.337754995508583,7268674.69239971,2984.53375071602,0.3366064718883,1969.04221707774,6579770.62249978,0.3366064718883,4340995.01514491
"127","HYBRID",1989,"EBS","ALL",140350,"large_male","male",2604417.6858185,0.36964545336833,1886913.86622036,1297.01455708616,0.354223438602245,900.488594403322,2859427.63341934,0.354223438602245,1985237.52593839
"128","HYBRID",1989,"EBS","ALL",140350,"legal_male","male",5246054.15270098,0.334465919073033,3439067.59443247,2019.81579571734,0.331160515435723,1311.01115039014,4452931.59520598,0.331160515435723,2890284.83964612
"129","HYBRID",1989,"EBS","ALL",140350,"preferred_male","male",1775237.1386071,0.352740096295252,1227346.74566959,968.194316782605,0.335484019492791,636.634893246837,2134503.09312438,0.335484019492791,1403539.68751027
"130","HYBRID",1989,"EBS","ALL",140350,"small_male","male",2641636.46688248,0.36204471021727,1874525.39793761,722.801238631181,0.366992566090621,519.914855423924,1593503.96178664,0.366992566090621,1146216.05170283
"131","HYBRID",1990,"EBS","ALL",140350,"large_male","male",4733884.69454739,0.190114630124087,1763962.24599775,2951.1491176521,0.188096371549567,1087.99686422685,6506170.10522495,0.188096371549567,2398622.49937507
"132","HYBRID",1990,"EBS","ALL",140350,"legal_male","male",6693066.54991285,0.205695985061875,2698404.35745526,3465.28890063062,0.185383657373076,1259.11954329633,7639654.30157181,0.185383657373076,2775883.42876301
"133","HYBRID",1990,"EBS","ALL",140350,"preferred_male","male",3812880.08378029,0.191880858737172,1433972.66128574,2586.62186977576,0.19208559577018,973.831493660583,5702525.08827647,0.19208559577018,2146930.94079293
"134","HYBRID",1990,"EBS","ALL",140350,"small_male","male",1959181.85536546,0.371294229856435,1425768.51954777,514.139782978516,0.354648615085855,357.38436550799,1133484.19634687,0.354648615085855,787897.656893995
"135","HYBRID",1991,"EBS","ALL",140350,"large_male","male",11652437.5963095,0.231161192624955,5279439.08863152,7156.51031188156,0.228369531805932,3203.28466220588,15777404.5270683,0.228369531805932,7062033.83052037
"136","HYBRID",1991,"EBS","ALL",140350,"legal_male","male",20647101.0573066,0.220126359694247,8908143.54020893,9619.14121536389,0.211994135324217,3996.83498804472,21206576.3261494,0.211994135324217,8811512.83044016
"137","HYBRID",1991,"EBS","ALL",140350,"preferred_male","male",7994280.07424233,0.235126072192523,3684140.80077255,5745.02875321928,0.236858287935881,2667.08504227465,12665620.352519,0.236858287935881,5879916.01859326
"138","HYBRID",1991,"EBS","ALL",140350,"small_male","male",8994663.46099712,0.28956278655797,5104858.83919826,2462.63090348233,0.290872659027195,1403.97151823296,5429171.79908109,0.290872659027195,3095227.36952779
"139","HYBRID",1992,"EBS","ALL",133132,"large_male","male",6039379.87590497,0.234690422570148,2778073.84567006,3804.75770246686,0.227410726215368,1695.87571589535,8388054.90151191,0.227410726215368,3738765.96710692
"140","HYBRID",1992,"EBS","ALL",133132,"legal_male","male",8427949.37870711,0.201903279730557,3335196.01708959,4426.3604205587,0.208157060900856,1805.9012242375,9758454.31561988,0.208157060900856,3981330.69177843
