"","SPECIES","YEAR","REGION","DISTRICT","TOTAL_AREA","CATEGORY","ABUNDANCE","ABUNDANCE_CV","ABUNDANCE_CI","BIOMASS_MT","BIOMASS_MT_CV","BIOMASS_MT_CI","BIOMASS_LBS","BIOMASS_LBS_CV","BIOMASS_LBS_CI"
"27","TANNER",1983,"EBS","E166",48120,"mature_female",18296465.8247606,0.278276384349962,9979289.73795016,4437.55059880359,0.272257093044211,2367.98306748305,9783124.43572108,0.272257093044211,5220509.03872805
"28","TANNER",1983,"EBS","E166",48120,"small_male",38625538.4257943,0.236578218003659,17910403.6584043,3289.4030925518,0.18902418845427,1218.6824301344,7251892.4702191,0.18902418845427,2686734.85432396
"29","TANNER",1983,"EBS","W166",83408,"immature_female",96458460.6380203,0.338012966653002,63904252.4605165,1425.58055251862,0.338932602558495,947.024424570947,3142867.13535025,0.338932602558495,2087831.46985245
"30","TANNER",1983,"EBS","W166",83408,"large_male",34608099.7365995,0.199586919867924,13538355.0966632,16947.3824995961,0.196897628026078,6540.32285422543,37362582.839734,0.196897628026078,14418943.7186201
"31","TANNER",1983,"EBS","W166",83408,"mature_female",109913388.667027,0.224197135277021,48298843.0607652,15992.6494047722,0.221013576682915,6927.8015853458,35257756.6610576,0.221013576682915,15273188.0947333
"32","TANNER",1983,"EBS","W166",83408,"small_male",107952481.235106,0.277245182662828,58661438.5427077,7760.92084552245,0.227275164149,3457.17453586248,17109901.6624167,0.227275164149,7621765.18944205
"33","TANNER",1984,"EBS","E166",48120,"immature_female",19492259.5628624,0.561309993392816,21444752.169425,671.035500100956,0.460037152182857,605.054470540885,1479380.04358619,0.460037152182857,1333916.77320518
"34","TANNER",1984,"EBS","E166",48120,"large_male",13004925.381737,0.206367941615448,5260247.37650746,9498.14256379162,0.215386961185394,4009.72108489262,20939819.96168,0.215386961185394,8839921.81105839
"35","TANNER",1984,"EBS","E166",48120,"mature_female",16328114.0342677,0.408115062842771,13060948.5989902,4128.95866862457,0.443615752009668,3590.07536540551,9102795.68552844,0.443615752009668,7914761.36471507
"36","TANNER",1984,"EBS","E166",48120,"small_male",27446086.0296497,0.465126546745772,25021170.3046504,2521.51123949303,0.202405857380968,1000.32254287765,5558980.71983234,0.202405857380968,2205333.70717339
"37","TANNER",1984,"EBS","W166",84210,"immature_female",59032175.0545004,0.184745584918248,21375630.0705026,1573.18254688328,0.229088862177032,706.381255338023,3468273.8311566,0.229088862177032,1557304.09516816
"38","TANNER",1984,"EBS","W166",84210,"large_male",25848663.038155,0.189690295001407,9610351.41351521,12625.1085630129,0.191332186636258,4734.55567064752,27833599.9413151,0.191332186636258,10437908.535912
"39","TANNER",1984,"EBS","W166",84210,"mature_female",70102172.5382175,0.267975975847945,36819968.2661801,10784.5958138914,0.259715336002825,5489.81285390056,23775963.8988009,0.259715336002825,12102965.6074255
"40","TANNER",1984,"EBS","W166",84210,"small_male",67187295.5890103,0.153149250665243,20167780.588415,5865.01527999315,0.170212677934325,1956.6679155894,12930145.3637618,0.170212677934325,4313714.35015413
"41","TANNER",1985,"EBS","E166",48120,"immature_female",5404005.40108123,0.214589308336674,2272897.89128071,324.098914293518,0.302810877584574,192.355726256399,714515.798168125,0.302810877584574,424071.785547012
"42","TANNER",1985,"EBS","E166",48120,"large_male",8503191.45261683,0.220590269587402,3676413.73797663,6495.44951577741,0.236225671786467,3007.40817382242,14320014.9415597,0.236225671786467,6630200.0931419
"43","TANNER",1985,"EBS","E166",48120,"mature_female",10772616.6226566,0.38049473159226,8033890.78595269,2836.37492535287,0.422745571717779,2350.16728127158,6253136.32447764,0.422745571717779,5181231.95342021
"44","TANNER",1985,"EBS","E166",48120,"small_male",11959535.0235707,0.195189358214266,4575372.97295192,1735.25733817721,0.263815352372508,897.263551211275,3825587.58247461,0.263815352372508,1978127.52276077
"45","TANNER",1985,"EBS","W166",83809,"immature_female",21015810.7946377,0.204514657425646,8424161.03656756,675.327803914685,0.218874998990564,289.712249904248,1488842.95367379,0.218874998990564,638706.179965618
"46","TANNER",1985,"EBS","W166",83809,"large_male",8414120.18997083,0.177772360283886,2931764.09153149,4143.01433860337,0.17756991773634,1441.9224419611,9133783.13352893,0.17756991773634,3178894.83449891
"47","TANNER",1985,"EBS","W166",83809,"mature_female",18571172.0050163,0.337864413206278,12298094.7387743,2717.97269278828,0.307117457481843,1636.08425131186,5992104.08408835,0.307117457481843,3606948.35169269
"48","TANNER",1985,"EBS","W166",83809,"small_male",28598103.6873875,0.167280350081492,9376445.56112623,2533.16484397069,0.169199171503806,840.074410049523,5584672.51988988,0.169199171503806,1852047.04843146
"49","TANNER",1986,"EBS","E166",48120,"immature_female",37455649.6060915,0.215530120448287,15822728.5152966,1498.59024010057,0.209566172265554,615.545488008293,3303825.94420754,0.209566172265554,1357045.50764004
"50","TANNER",1986,"EBS","E166",48120,"large_male",7266786.19849727,0.265144796163428,3776431.06891299,5042.6259953625,0.311407460305682,3077.81025479501,11117087.342899,0.311407460305682,6785410.1134793
"51","TANNER",1986,"EBS","E166",48120,"mature_female",8651837.63622729,0.230423492711411,3907429.8271626,2005.68959568866,0.25437735096406,999.995932166617,4421788.655062,0.25437735096406,2204613.6538113
"52","TANNER",1986,"EBS","E166",48120,"small_male",50553078.3484292,0.182995942209597,18131976.0797741,4582.80004931287,0.229899280812559,2065.02157347179,10103344.660125,0.229899280812559,4552593.27548171
"53","TANNER",1986,"EBS","W166",83809,"immature_female",24108056.7252867,0.248496990994543,11741927.9277206,1209.67354231647,0.276604217713495,655.817575567873,2666873.65644286,0.276604217713495,1445830.26290297
"54","TANNER",1986,"EBS","W166",83809,"large_male",13451438.3618477,0.397740472720126,10486355.6475016,5758.34411906986,0.365277910648209,4122.65598087019,12694975.7092914,0.365277910648209,9088900.63752668
"55","TANNER",1986,"EBS","W166",83809,"mature_female",8289002.83690835,0.280868881158007,4563120.98732727,1360.11355399932,0.311730908248748,831.019289678899,2998537.10943008,0.311730908248748,1832083.92521882
"56","TANNER",1986,"EBS","W166",83809,"small_male",49279500.4293659,0.234784681934065,22677340.7949895,6227.86255751631,0.357442192005525,4363.15765437282,13730086.6800656,0.357442192005525,9619116.06752307
"57","TANNER",1987,"EBS","E166",48120,"immature_female",123130988.646611,0.353019247100989,85196513.4573809,11911.567985482,0.363199093349774,8479.49055769444,26260512.2424835,0.363199093349774,18694076.7052465
"58","TANNER",1987,"EBS","E166",48120,"large_male",15694055.2421399,0.191417596311189,5888071.92841784,11084.9782853999,0.211890262367179,4603.64595616664,24438193.8906954,0.211890262367179,10149302.0179477
"59","TANNER",1987,"EBS","E166",48120,"mature_female",13418187.6052033,0.207235246238096,5450213.96836924,3096.94013211816,0.234847586574652,1425.5254749565,6827584.27377912,0.234847586574652,3142745.71011087
"60","TANNER",1987,"EBS","E166",48120,"small_male",135971225.316119,0.26578564413425,70832831.4205611,17777.715346468,0.258871362413971,9020.19712900197,39193153.417612,0.258871362413971,19886130.6441333
"61","TANNER",1987,"EBS","W166",87017,"immature_female",74873674.3815107,0.149009062253553,21867437.7738509,3095.18677598436,0.195748545739842,1187.52148797658,6823718.78518238,0.195748545739842,2618036.73632471
"62","TANNER",1987,"EBS","W166",87017,"large_male",16181379.0343479,0.208163694621637,6602016.2619714,8600.96879582287,0.234897490330504,3959.87812971755,18961890.3770867,0.234897490330504,8730036.90453962
"63","TANNER",1987,"EBS","W166",87017,"mature_female",12930658.454503,0.208574084598566,5286120.49079316,2042.27792706855,0.209053431780348,836.812610233753,4502452.1181178,0.209053431780348,1844856.01076967
"64","TANNER",1987,"EBS","W166",87017,"small_male",91016647.6246505,0.128629305810678,22946520.0743008,8047.34311993432,0.151134937577299,2383.82001218499,17741354.6879865,0.151134937577299,5255423.52527891
"65","TANNER",1988,"EBS","E166",48120,"immature_female",56306593.3637197,0.198685469234795,21927111.7700276,3703.35792311213,0.216846101226699,1573.99510506479,8164506.654096,0.216846101226699,3470065.21530511
"66","TANNER",1988,"EBS","E166",48120,"large_male",49262540.6359871,0.429282289570627,41449171.0191939,31670.3583719207,0.470426342401393,29201.1988688302,69821188.5087949,0.470426342401393,64377623.6113286
"67","TANNER",1988,"EBS","E166",48120,"mature_female",84403115.4708263,0.289392526189355,47874236.3765344,19181.8097444829,0.296563433024833,11149.701764928,42288651.6906868,0.296563433024833,24580884.7378277
"68","TANNER",1988,"EBS","E166",48120,"small_male",138193281.982609,0.16108241907502,43630595.9968833,26459.5843279,0.209728220122499,10876.6701914924,58333398.1740044,0.209728220122499,23978953.1545527
"69","TANNER",1988,"EBS","W166",92230,"immature_female",129883965.367958,0.231965344359342,59052014.356537,6483.95845980241,0.242263039150352,3078.81402510488,14294681.4996083,0.242263039150352,6787623.04821158
"70","TANNER",1988,"EBS","W166",92230,"large_male",39882678.1811342,0.269739263380915,21085531.499105,21811.5481270036,0.293095256039886,12530.0081145044,48086232.4183359,0.293095256039886,27623939.3411854
"71","TANNER",1988,"EBS","W166",92230,"mature_female",38125846.0810396,0.24884783788576,18595567.3550707,6183.99295431131,0.261450433779016,3168.94297516649,13633370.7604283,0.261450433779016,6986323.37040089
"72","TANNER",1988,"EBS","W166",92230,"small_male",197979085.727729,0.226928674582209,88057177.7776144,19281.7250447176,0.234827150917406,8874.63021176671,42508927.2218531,0.234827150917406,19565210.5254037
"73","TANNER",1989,"EBS","E166",48120,"immature_female",183146145.648728,0.330069138174881,118483745.290481,6666.2623198131,0.284867054741485,3722.03708583142,14696592.7134382,0.284867054741485,8205687.15878413
"74","TANNER",1989,"EBS","E166",48120,"large_male",89457383.0890025,0.172525031503247,30249930.1578312,60142.3598516321,0.174959655350592,20624.0736411611,132591207.060279,0.174959655350592,45468299.3039794
"75","TANNER",1989,"EBS","E166",48120,"mature_female",57758934.4013877,0.20249723185204,22924207.6887689,12308.9518561433,0.19884645733032,4797.27928128539,27136593.7133014,0.19884645733032,10576190.4268483
"76","TANNER",1989,"EBS","E166",48120,"small_male",243692639.296218,0.248479730065419,118683255.213257,27575.4808258253,0.190636882567782,10303.5312518882,60793528.8369722,0.190636882567782,22715398.0828388
"77","TANNER",1989,"EBS","W166",92230,"immature_female",101925543.443175,0.20904261960166,41761293.9071408,5164.64606748768,0.231820596874147,2346.65181465707,11386095.5542258,0.231820596874147,5173481.67619552
"78","TANNER",1989,"EBS","W166",92230,"large_male",50185370.9525842,0.198853623745024,19559904.0309029,29118.7286604211,0.223717418703832,12768.1589512195,64195807.9242414,0.223717418703832,28148972.0632198
"79","TANNER",1989,"EBS","W166",92230,"mature_female",43301108.3594632,0.226573706018457,19229349.4875923,7089.82229962836,0.229268602179099,3185.92835073464,15630382.6266488,0.229268602179099,7023769.71361902
"80","TANNER",1989,"EBS","W166",92230,"small_male",156423578.981829,0.234818431915507,71993033.481004,15987.5360109648,0.223970419327919,7018.24088301615,35246483.5573954,0.223970419327919,15472572.6162815
"81","TANNER",1990,"EBS","E166",48120,"immature_female",98673766.2277414,0.27409354916501,53009851.8778866,5990.43528464116,0.277615957249961,3259.55923474362,13206649.1432412,0.277615957249961,7186098.02617194
"82","TANNER",1990,"EBS","E166",48120,"large_male",68115750.1262309,0.164740912113993,21994043.5780433,52941.8716952761,0.174539083069939,18111.2344537317,116716847.982422,0.174539083069939,39928437.1863042
"83","TANNER",1990,"EBS","E166",48120,"mature_female",101548666.81296,0.237056125438999,47182557.6564256,19031.6362504119,0.241177084425929,8996.38930374915,41957575.8084558,0.241177084425929,19833643.374004
"84","TANNER",1990,"EBS","E166",48120,"small_male",167355954.797204,0.183728275554296,60266121.1181207,23937.5732428902,0.172543099026998,8095.31561820748,52773315.4834382,0.172543099026998,17847115.9429061
"85","TANNER",1990,"EBS","W166",92230,"immature_female",75081348.6746646,0.1839778459382,27074077.4066274,3869.01567693408,0.203208210960407,1540.98287761958,8529719.48565652,0.203208210960407,3397285.71188179
"86","TANNER",1990,"EBS","W166",92230,"large_male",65541604.4075861,0.279125541910045,35856898.2619256,39509.3610117151,0.294685659076275,22819.9704952627,87103231.061218,0.294685659076275,50309423.1837783
"87","TANNER",1990,"EBS","W166",92230,"mature_female",107461559.12243,0.434723854404472,91563562.2367528,18662.5762402652,0.479456775328007,17537.8813020024,41143937.7612665,0.479456775328007,38664409.8576936
"88","TANNER",1990,"EBS","W166",92230,"small_male",130022079.7146,0.144652144244404,36863626.354474,16029.4616436051,0.142761471496864,4485.24348182544,35338913.7555494,0.142761471496864,9888269.24453224
"89","TANNER",1991,"EBS","E166",48120,"immature_female",41786565.2485395,0.259862641450945,21283183.7563896,3633.06271232446,0.235886394347583,1679.70052475178,8009532.24218587,0.235886394347583,3703105.77479908
"90","TANNER",1991,"EBS","E166",48120,"large_male",90229408.7752084,0.346535092016897,61284606.6861922,63892.9590719889,0.322196865467654,40348.777831358,140859862.946966,0.322196865467654,88953828.3709632
"91","TANNER",1991,"EBS","E166",48120,"mature_female",145920357.594298,0.362421696191428,103654018.876043,27708.3826814971,0.328302343349364,17829.5848509226,61086527.274472,0.328302343349364,39307506.1005166
"92","TANNER",1991,"EBS","E166",48120,"small_male",123393684.187016,0.181331390225039,43855290.6652974,25932.0513588456,0.188221125791673,9566.68140566484,57170387.056656,0.188221125791673,21090922.242949
"93","TANNER",1991,"EBS","W166",92230,"immature_female",84133158.7982977,0.303467237168906,50042048.2194319,3389.79193580914,0.247941307393238,1647.32011093692,7473211.98504546,0.247941307393238,3631719.18199802
"94","TANNER",1991,"EBS","W166",92230,"large_male",65224946.3149761,0.176166835698197,22521325.9057524,38059.1343213228,0.185480610392082,13836.0936712298,83906028.4927704,0.185480610392082,30503365.1056123
"95","TANNER",1991,"EBS","W166",92230,"mature_female",109166479.258837,0.22572210347094,48296923.1605698,17055.6751503226,0.216407621453126,7234.31705945465,37601327.2673056,0.216407621453126,15948939.0429004
"96","TANNER",1991,"EBS","W166",92230,"small_male",162736348.029638,0.192639284595105,61444850.7776169,17926.4646059569,0.140962397075031,4952.83654699532,39521089.4000645,0.140962397075031,10919135.4938254
"97","TANNER",1992,"EBS","E166",48120,"immature_female",5144160.85913587,0.300064802883683,3025419.96382918,345.558113122096,0.291341295082996,197.323682478718,761825.233352359,0.291341295082996,435024.254219092
"98","TANNER",1992,"EBS","E166",48120,"large_male",105705938.555221,0.323193457890634,66960396.8904239,74537.5970133907,0.324788926807004,47449.6128358742,164327272.553971,0.324788926807004,104608489.855935
"99","TANNER",1992,"EBS","E166",48120,"mature_female",53881378.7643829,0.219481831805698,23178928.0743898,11012.6832357572,0.224564486750487,4847.1928148237,24278810.5888055,0.224564486750487,10686230.9320233
"100","TANNER",1992,"EBS","E166",48120,"small_male",54691433.7496699,0.300799582720381,32244274.482549,15380.8598108098,0.329890090502535,9945.02674058992,33908991.4823964,0.329890090502535,21925030.9271958
"101","TANNER",1992,"EBS","W166",85012,"immature_female",48624836.9866264,0.199002646503909,18965883.6424732,1643.72695297617,0.194409337379347,626.329500810914,3623797.62467387,0.194409337379347,1380820.18621901
"102","TANNER",1992,"EBS","W166",85012,"large_male",43160589.8839331,0.183304231008412,15506576.7275458,26254.8708029642,0.229050470008576,11786.8333749694,57882082.1059325,0.229050470008576,25985519.4984201
"103","TANNER",1992,"EBS","W166",85012,"mature_female",97021666.5416941,0.226489637067711,43069828.0037562,15212.8574923294,0.231025828373184,6888.54348801363,33538609.7705513,0.231025828373184,15186638.8052641
"104","TANNER",1992,"EBS","W166",85012,"small_male",101863534.507917,0.157735023975852,31492196.2334277,11418.6735954904,0.147585968960229,3303.06257338882,25173866.1201257,0.147585968960229,7282006.4706751
"105","TANNER",1993,"EBS","E166",48120,"immature_female",2925593.65051556,0.335489014907247,1923748.88238751,153.170965454709,0.354041883003191,106.288716580764,337684.175451872,0.354041883003191,234326.509021227
"106","TANNER",1993,"EBS","E166",48120,"large_male",63789729.5017021,0.200748524819223,25099160.4283246,45337.371536103,0.197518212577479,17551.7149139934,99951794.9036565,0.197518212577479,38694907.7516307
"107","TANNER",1993,"EBS","E166",48120,"mature_female",24869823.8898759,0.222255139257913,10833794.4970497,5171.37225640702,0.213782422097749,2166.87503362584,11400924.2624762,0.213782422097749,4777141.7178509
"108","TANNER",1993,"EBS","E166",48120,"small_male",30021951.6798918,0.212876715446752,12526309.9512363,8056.37698488258,0.22256596488338,3514.42762152512,17761270.9510142,0.22256596488338,7747986.63726454
"109","TANNER",1993,"EBS","W166",92230,"immature_female",26439142.7698777,0.200820326315175,10406653.8659391,912.683555506372,0.208289747494056,372.601149544063,2012122.81305874,0.208289747494056,821444.92321171
"110","TANNER",1993,"EBS","W166",92230,"large_male",23404593.8839179,0.183110430084217,8399825.49398004,12651.1324768069,0.198111424907034,4912.41440806904,27890972.8503746,0.198111424907034,10830019.931925
"111","TANNER",1993,"EBS","W166",92230,"mature_female",42603906.8052949,0.196036789818846,16369788.9227486,6469.80592074561,0.195860474413239,2483.67134371768,14263480.4918471,0.195860474413239,5475558.02959761
"112","TANNER",1993,"EBS","W166",92230,"small_male",58140292.0260514,0.141521975114152,16127132.7640311,7225.93104972311,0.121480414664103,1720.50583649897,15930451.0561392,0.121480414664103,3793066.08816853
"113","TANNER",1994,"EBS","E166",48120,"immature_female",2667834.69212783,0.32886436184555,1719617.27693063,64.8141323243256,0.326856932067784,41.5224989544824,142890.70233771,0.326856932067784,91541.440510745
"114","TANNER",1994,"EBS","E166",48120,"large_male",39373938.5307447,0.173896655682836,13420112.6138538,29086.1063679013,0.171651764633819,9785.65570937933,64123888.0801757,0.171651764633819,21573677.9465215
"115","TANNER",1994,"EBS","E166",48120,"mature_female",27001604.9374873,0.324635198209062,17180715.8868542,5267.51308789561,0.299848812375959,3095.73678541743,11612878.5144593,0.299848812375959,6824931.34842074
"116","TANNER",1994,"EBS","E166",48120,"small_male",12814109.5282878,0.167909064350698,4217146.07710904,3217.21647033661,0.187009656036433,1179.2350692043,7092748.20988865,0.187009656036433,2599768.31004524
"117","TANNER",1994,"EBS","W166",92230,"immature_female",34307764.7482656,0.362487364312985,24374817.1893747,1137.0754054397,0.342656520477082,763.667551818149,2506822.16158026,0.342656520477082,1683598.76031018
"118","TANNER",1994,"EBS","W166",92230,"large_male",19959942.4385045,0.164112408041325,6420321.46718048,10961.7858860101,0.17429213030371,3744.68390745145,24166601.1401608,0.17429213030371,8255614.85404062
"119","TANNER",1994,"EBS","W166",92230,"mature_female",29161412.8225976,0.272838286464027,15594445.8145597,4578.62791485415,0.277709609979257,2492.19678604959,10094146.6781159,0.277709609979257,5494353.41262381
"120","TANNER",1994,"EBS","W166",92230,"small_male",46819387.5935328,0.164529101474317,15098177.4737898,5069.91107008413,0.127146107916668,1263.45414168786,11177240.6358691,0.127146107916668,2785439.58243362
"121","TANNER",1995,"EBS","E166",48120,"immature_female",5616799.47189803,0.265197830349055,2919543.54556803,250.075454858137,0.250640778199067,122.851048963693,551322.004949377,0.250640778199067,270840.201663213
"122","TANNER",1995,"EBS","E166",48120,"large_male",24037623.9243217,0.234077799257582,11028281.2508698,17687.2759594014,0.240336091549817,8331.74591752132,38993768.6989787,0.240336091549817,18368355.5292639
"123","TANNER",1995,"EBS","E166",48120,"mature_female",30241252.858841,0.311612627704219,18470170.2860859,5731.65473617601,0.306423823417203,3442.3784951821,12636135.6920005,0.306423823417203,7589145.50344429
"124","TANNER",1995,"EBS","E166",48120,"small_male",10621860.2096573,0.183033440582815,3810545.01434403,1984.70114611995,0.183067849981396,712.136544484554,4375517.04434529,0.183067849981396,1569992.33581588
"125","TANNER",1995,"EBS","W166",92230,"immature_female",20644523.1667006,0.237337811664095,9603462.86441753,807.712942468065,0.187332965675443,296.570071416883,1780702.22492515,0.187332965675443,653825.088408976
"126","TANNER",1995,"EBS","W166",92230,"large_male",21311452.247912,0.294170051193109,12287614.3575848,11757.3567162021,0.299906700454356,6911.17571528924,25920534.5896851,0.299906700454356,15236534.3254987
"127","TANNER",1995,"EBS","W166",92230,"mature_female",43075797.1511311,0.306615700364956,25887122.7960547,6666.68624482422,0.310070334213242,4051.59759877384,14697527.3081077,0.310070334213242,8932243.72088509
"128","TANNER",1995,"EBS","W166",92230,"small_male",32412454.872165,0.179283394888335,11389589.2944476,3552.87823328448,0.129680940753475,903.051559682758,7832755.72577317,0.129680940753475,1990887.89717245
"129","TANNER",1996,"EBS","E166",48120,"immature_female",18142461.117236,0.263763143618344,9379212.65142125,1014.74186110065,0.280030832205881,556.951655362794,2237122.86231945,0.280030832205881,1227868.21868895
"130","TANNER",1996,"EBS","E166",48120,"large_male",21834413.6645142,0.322049583375407,13782257.0948501,16544.7805243409,0.328188175428579,10642.4106129735,36474997.4174854,0.328188175428579,23462499.1883651
"131","TANNER",1996,"EBS","E166",48120,"mature_female",28919511.3353078,0.359257021191375,20363493.4934005,5533.39860093122,0.35817852915991,3884.61136138862,12199055.7313195,0.35817852915991,8564102.08440822
"132","TANNER",1996,"EBS","E166",48120,"small_male",29310280.7084772,0.236823247673657,13605057.5005119,3434.58589151746,0.208312415147607,1402.31508890404,7571965.75312211,0.208312415147607,3091575.56795776
"133","TANNER",1996,"EBS","W166",92230,"immature_female",15039370.7593914,0.223692136366185,6593810.39055195,423.572798835432,0.211125932101577,175.277315855329,933818.174312405,0.211125932101577,386420.335631595
"134","TANNER",1996,"EBS","W166",92230,"large_male",14990851.0742101,0.378230408091257,11113191.6100901,7862.88222621994,0.400358391123277,6170.0229202552,17334688.0288573,0.400358391123277,13602572.1073202
"135","TANNER",1996,"EBS","W166",92230,"mature_female",26189613.2848177,0.434574522494303,22307423.8276178,4046.78722857974,0.446191155538042,3539.0557126837,8921638.66993571,0.446191155538041,7802282.28416572
"136","TANNER",1996,"EBS","W166",92230,"small_male",24273772.5184783,0.140180215964103,6669297.24085144,2927.42317552678,0.143341666816783,822.458566217854,6453863.3564908,0.143341666816783,1813210.76061721
"137","TANNER",1997,"EBS","E166",48120,"immature_female",34683401.1911529,0.457830964313206,31123104.6254944,967.001641944511,0.373320816408451,707.563611180513,2131873.6951958,0.373320816408451,1559910.74360559
"138","TANNER",1997,"EBS","E166",48120,"large_male",7889725.03677083,0.165937816878546,2566039.34681257,5786.58725262033,0.177547956976776,2013.69761935837,12757241.1604287,0.177547956976776,4439443.32520053
"139","TANNER",1997,"EBS","E166",48120,"mature_female",11142016.2365307,0.236699155332401,5169119.43049797,1946.64461522485,0.224612917224112,856.993390615558,4291616.75542487,0.224612917224112,1889347.01572596
