"","SPECIES","YEAR","REGION","DISTRICT","TOTAL_AREA","CATEGORY","ABUNDANCE","ABUNDANCE_CV","ABUNDANCE_CI","BIOMASS_MT","BIOMASS_MT_CV","BIOMASS_MT_CI","BIOMASS_LBS","BIOMASS_LBS_CV","BIOMASS_LBS_CI"
"19","SNOW",1989,"EBS","ALL",140350,"large_male",292347493.2633,0.105784054631004,60614378.2692601,143215.894884755,0.104292553608378,29275.2487338866,315737001.671251,0.104292553608378,64540875.6189769
"20","SNOW",1989,"EBS","ALL",140350,"small_male",3110966324.90522,0.113403068779144,691474531.101141,372788.451878346,0.109553697560684,80047.0924899441,821857854.174995,0.109553697560684,176473630.916554
"21","SNOW",1990,"EBS","ALL",140350,"large_male",710409489.311298,0.153672740663373,213974323.502839,347749.634151723,0.149898256072255,102169.044869852,766656710.190534,0.149898256072255,225244187.572761
"22","SNOW",1990,"EBS","ALL",140350,"small_male",2263916552.36173,0.131325770983285,582728749.89422,306732.627192858,0.109790482565197,66005.5933896695,676229688.768489,0.109790482565197,145517424.355419
"23","SNOW",1991,"EBS","ALL",140350,"large_male",618332094.417567,0.148003781055746,179370356.32696,347976.367553138,0.155016914714742,105726.756867792,767156571.776421,0.155016914714742,233087599.925442
"24","SNOW",1991,"EBS","ALL",140350,"small_male",3331816776.65475,0.183308549194032,1197070979.03748,293255.377894676,0.172335480353793,99055.0805749917,646517440.08542,0.172335480353793,218379071.444682
"25","SNOW",1992,"EBS","ALL",133132,"large_male",293232413.268585,0.109049915932758,62674861.2307703,166483.007060436,0.110208333759716,35961.7170225779,367032203.518851,0.110208333759716,79282014.8685002
"26","SNOW",1992,"EBS","ALL",133132,"small_male",2776161438.39422,0.230271410937829,1252970398.36405,179620.708782626,0.148512267351159,52284.7223000787,395995877.934693,0.148512267351159,115268081.559836
"27","SNOW",1993,"EBS","ALL",140350,"large_male",182822685.503188,0.116935217551762,41901684.5853169,98857.4189889714,0.114810866161027,22245.8155651121,217943302.240672,0.114810866161027,49043628.2363223
"28","SNOW",1993,"EBS","ALL",140350,"small_male",4805538727.22308,0.181846735186984,1712788195.58585,273570.101963442,0.167886273517324,90020.1833302175,603118835.450086,0.167886273517324,198460532.592774
"29","SNOW",1994,"EBS","ALL",140350,"large_male",106415361.856434,0.106341522165885,22180088.2608275,57385.5132133277,0.107883638885543,12134.2776501456,126513400.596505,0.107883638885543,26751503.0073054
"30","SNOW",1994,"EBS","ALL",140350,"small_male",4116854949.13222,0.153780375436706,1240859339.40419,289633.25885774,0.113177546990491,64248.7642581869,638532034.517564,0.113177546990491,141644279.109429
"31","SNOW",1995,"EBS","ALL",140350,"large_male",127952732.168421,0.175077973474004,43907341.895078,61758.0812187649,0.165252035663878,20003.0713345882,136153262.936865,0.165252035663878,44099223.5706884
"32","SNOW",1995,"EBS","ALL",140350,"small_male",3635271918.26213,0.107505938727399,765994107.400161,368026.217611103,0.0975835956744244,70390.1103692212,811358924.778887,0.0975835956744244,155183629.674419
"33","SNOW",1996,"EBS","ALL",140350,"large_male",302399329.264552,0.177559183626442,105239804.945459,143856.078934109,0.184841915038729,52117.640915481,317148365.908604,0.184841915038729,114899730.159662
"34","SNOW",1996,"EBS","ALL",140350,"small_male",2309820947.22121,0.095403896151079,431917198.841508,341042.682595288,0.0893288291100651,59711.2892850737,751870413.065573,0.0893288291100651,131640859.137631
"35","SNOW",1997,"EBS","ALL",140350,"large_male",447141443.760926,0.114571881815514,100410479.832814,232388.183654157,0.125234334186548,57041.8397273892,512328246.734309,0.125234334186548,125755730.254876
"36","SNOW",1997,"EBS","ALL",140350,"small_male",1204421130.5295,0.10881870400185,256884551.133461,209131.128760037,0.086240660944666,35349.7892660045,461055217.397152,0.086240660944666,77932945.0934215
"37","SNOW",1998,"EBS","ALL",140350,"large_male",308387242.597623,0.0981228140918213,59309255.184444,164119.425701049,0.100151368525025,32216.0987675824,361821398.585366,0.100151368525025,71024340.1307273
"38","SNOW",1998,"EBS","ALL",140350,"small_male",778179337.579468,0.165018643128803,251691632.86054,100536.303269633,0.109747749539653,21625.9207405215,221644608.505285,0.109747749539653,47676994.0828628
"39","SNOW",1999,"EBS","ALL",140350,"large_male",124892451.950455,0.097684596672498,23912134.8405903,67352.2477913894,0.104914254300426,13849.7732708826,148486289.113263,0.104914254300426,30533523.4604645
"40","SNOW",1999,"EBS","ALL",140350,"small_male",422435555.395874,0.124257064462426,102881579.99457,44127.457997473,0.0800994760749753,6927.7890815914,97284392.1459117,0.0800994760749753,15273160.5286735
"41","SNOW",2000,"EBS","ALL",140350,"large_male",102408628.236922,0.158396916868835,31793573.5080505,53942.103837975,0.151540286542471,16021.8276697285,118921982.391317,0.151540286542471,35322083.7240464
"42","SNOW",2000,"EBS","ALL",140350,"small_male",971122042.897873,0.162366335909946,309047954.54035,77782.2230977782,0.126915879669835,19348.7265635746,171480448.619052,0.126915879669835,42656640.2860233
"43","SNOW",2001,"EBS","ALL",140350,"large_male",111267769.696994,0.110348372200253,24065305.8382552,56448.5956297705,0.102769945511819,11370.3894302968,124447850.896987,0.102769945511819,25067417.7572629
"44","SNOW",2001,"EBS","ALL",140350,"small_male",1529424056.86228,0.195420045480225,585805032.751133,167670.571460545,0.174176946422198,57240.5223580507,369650334.860232,0.174176946422198,126193750.477001
"45","SNOW",2002,"EBS","ALL",140350,"large_male",114701488.801945,0.243552896258297,54754324.4135904,55906.7823564813,0.245360435539204,26885.9324384203,123253357.097876,0.245360435539204,59273334.8632398
"46","SNOW",2002,"EBS","ALL",140350,"small_male",596345833.794175,0.216899275514954,253520079.440383,83001.9273655108,0.196749396888541,32007.9351335115,182987926.727056,0.196749396888541,70565417.8740084
"47","SNOW",2003,"EBS","ALL",140350,"large_male",88088298.8082743,0.123145885253887,21261514.6130176,44423.1744071501,0.1212586800264,10557.9231627394,97936335.2323377,0.1212586800264,23276236.2443167
"48","SNOW",2003,"EBS","ALL",140350,"small_male",1073702960.48664,0.218260213824912,459319409.970899,81606.3235390625,0.161001887802661,25751.9934069906,179911146.960129,0.161001887802661,56773427.2227527
"49","SNOW",2004,"EBS","ALL",140350,"large_male",79938065.6735066,0.154660529886038,24231996.6464537,44161.6495382224,0.168148267419327,14554.381518214,97359771.5901238,0.168148267419327,32086918.7420726
"50","SNOW",2004,"EBS","ALL",140350,"small_male",1491203890.55152,0.172973986485421,505561383.958079,89329.6104394644,0.14630315327468,25615.6392286611,196938079.975784,0.14630315327468,56472817.7166239
"51","SNOW",2005,"EBS","ALL",140350,"large_male",89223009.3807029,0.100417721334177,17560759.7334727,50071.7648553342,0.10311979562662,10120.2447107506,110389345.515963,0.10311979562662,22311320.4279664
"52","SNOW",2005,"EBS","ALL",140350,"small_male",1890250172.1099,0.165374115926848,612692964.142763,184024.837699572,0.158774594836297,57268.1993293072,405705320.17453,0.158774594836297,126254767.753937
"53","SNOW",2006,"EBS","ALL",140350,"large_male",171871506.385934,0.354503356836573,119420890.878409,90151.9449723818,0.347976234979784,61486.6393996844,198751017.289781,0.347976234979784,135554836.162004
"54","SNOW",2006,"EBS","ALL",140350,"small_male",1178446773.66939,0.158333770948744,365712326.213413,124579.412122604,0.150077824518029,36645.3500161469,274650590.182117,0.150077824518029,80789167.6311648
"55","SNOW",2007,"EBS","ALL",140350,"large_male",196729372.074529,0.173780859012277,67008086.5732328,99875.0138872474,0.185174978178824,36248.9328936743,220186714.973289,0.185174978178824,79915217.4752735
"56","SNOW",2007,"EBS","ALL",140350,"small_male",1260797779.2108,0.165891318245118,409944595.042241,140003.415655123,0.129703925341317,35591.6254404562,308654697.289384,0.129703925341317,78466102.5943991
"57","SNOW",2008,"EBS","ALL",140350,"large_male",154321049.585843,0.104484516337638,31603354.0443193,79600.4438412035,0.108916604980064,16992.8277922567,175488939.201522,0.108916604980064,37462772.5599902
"58","SNOW",2008,"EBS","ALL",140350,"small_male",1008839464.3688,0.165236676930073,326726670.070502,114296.598768131,0.149534568203424,33498.9333860684,251980867.244597,0.149534568203424,73852506.3507324
"59","SNOW",2009,"EBS","ALL",140350,"large_male",195667266.980727,0.150864232279101,57857616.3497865,103188.235110441,0.152696178015779,30882.6402704138,227491117.433132,0.152696178015779,68084567.3625729
"60","SNOW",2009,"EBS","ALL",140350,"small_male",1055395177.24808,0.150080033713895,310451737.814433,98467.9204423178,0.107983478685332,20840.5008330132,217084604.933542,0.107983478685332,45945439.5871196
"61","SNOW",2010,"EBS","ALL",140350,"large_male",184449245.235711,0.124874173535418,45144576.2337605,105278.006768796,0.133130148662753,27470.7263164143,232098275.305638,0.133130148662753,60562584.675784
"62","SNOW",2010,"EBS","ALL",140350,"small_male",2460545469.89706,0.167513214539338,807860807.118018,146024.977653853,0.142969125551966,40919.0441932767,321929969.090649,0.142969125551966,90211050.4929286
"63","SNOW",2011,"EBS","ALL",140350,"large_male",194080577.053569,0.120153164788732,45706015.291739,111661.52642106,0.117996927195172,25824.4053270708,246171527.138035,0.117996927195172,56933068.1798529
"64","SNOW",2011,"EBS","ALL",140350,"small_male",1829789719.74857,0.147987763314699,530741516.40517,149214.310008538,0.149619405105602,43757.698341572,328961243.348383,0.149619405105602,96469211.6438653
"65","SNOW",2012,"EBS","ALL",140350,"large_male",123487000.339764,0.141773389617073,34314054.3991536,67476.4139515298,0.142984415427822,18910.2281838894,148760028.638777,0.142984415427822,41689916.8385254
"66","SNOW",2012,"EBS","ALL",140350,"small_male",1384869369.18068,0.138827782081765,376826352.272801,123682.522066842,0.121890495580634,29548.4188624046,272673286.075874,0.121890495580634,65143112.6639209
"67","SNOW",2013,"EBS","ALL",140350,"large_male",112571870.783468,0.125033507361997,27587501.4353427,58389.470712366,0.129134738733704,14778.6137286716,128726748.01026,0.129134738733704,32581266.1457947
"68","SNOW",2013,"EBS","ALL",140350,"small_male",1055865602.46288,0.120532856683743,249442334.784348,100505.779307593,0.108561697673345,21385.7129341251,221577314.688062,0.108561697673345,47147426.5189366
"69","SNOW",2014,"EBS","ALL",140350,"large_male",204169023.758493,0.191831691574987,76765534.8218187,105441.471037096,0.20115216234073,41571.1686030187,232458652.329397,0.20115216234073,91648738.7189055
"70","SNOW",2014,"EBS","ALL",140350,"small_male",1527819059.37711,0.300527953245116,899938576.293225,140092.31240018,0.246686204696449,67735.3280721732,308850681.064545,0.246686204696449,149330836.566263
"71","SNOW",2015,"EBS","ALL",140350,"large_male",84199449.0344008,0.135285015565597,22326210.5955379,46410.0262001178,0.154686455412457,14070.8447990512,102316593.641375,0.154686455412457,31020902.7525117
"72","SNOW",2015,"EBS","ALL",140350,"small_male",1504189137.4568,0.240375095817457,708676431.765763,85434.3168955389,0.15621575297487,26158.5248417113,188350427.710104,0.15621575297487,57669675.6202306
"73","SNOW",2016,"EBS","ALL",140350,"large_male",57810489.5072228,0.116407311632474,13189944.7886786,30342.8060832641,0.117000606416581,6958.24835576034,66894436.7015354,0.117000606416581,15340311.7335515
"74","SNOW",2016,"EBS","ALL",140350,"small_male",2360856638.74804,0.271192951566268,1254885452.97032,106381.102649834,0.186659418995528,38919.7882329343,234530185.439043,0.186659418995528,85803445.5758918
"75","SNOW",2017,"EBS","ALL",140350,"large_male",57955331.9146839,0.123423167038333,14019939.9988695,29736.0303813902,0.126893817502424,7395.70408842681,65556725.262796,0.126893817502424,16304736.5378454
"76","SNOW",2017,"EBS","ALL",140350,"small_male",3541749362.95438,0.166815830195354,1158006926.2372,193648.498376302,0.159432533191116,60512.7864637876,426921860.207447,0.159432533191116,133407857.949172
"77","SNOW",2018,"EBS","ALL",140350,"large_male",100578811.681714,0.208817609490223,41165148.9606559,47685.5200884094,0.20153283405284,18835.9880931336,105128576.321533,0.201532834052841,41526245.454997
"78","SNOW",2018,"EBS","ALL",140350,"small_male",5773060268.13735,0.174320728089554,1972473575.7233,469350.379007728,0.15281096179393,140574.890355653,1034740463.13374,0.15281096179393,309914583.341986
"79","SNOW",2019,"EBS","ALL",140350,"large_male",119686882.674639,0.182660957496357,42849756.3546433,55276.6726603991,0.179068015998955,19400.6368444699,121864203.007647,0.179068015998955,42771082.8655917
"80","SNOW",2019,"EBS","ALL",140350,"small_male",2018040094.88142,0.180189794201056,712715249.59688,289569.156204327,0.170726707744265,96896.8898579773,638390712.357728,0.170726707744265,213621075.367688
"81","SNOW",2021,"EBS","ALL",140350,"large_male",54210761.7354621,0.156403978981738,16618406.5245521,24704.897617597,0.159774976804687,7736.55990987491,54464976.1582129,0.159774976804687,17056194.9925987
"82","SNOW",2021,"EBS","ALL",140350,"small_male",253642767.747122,0.136345518930039,67782787.3910123,50014.8362416066,0.143962174789742,14112.4794103052,110263839.406309,0.143962174789742,31112691.3583342
"83","SNOW",2022,"EBS","ALL",140350,"large_male",42240267.0311697,0.176851958734032,14641736.9653454,20673.5176893132,0.184370269866514,7470.70078951887,45577304.7710512,0.184370269866514,16470075.961637
"84","SNOW",2022,"EBS","ALL",140350,"small_male",602536772.369771,0.220261284899233,260122426.415157,38585.5800903753,0.194981680207256,14746.0232260743,85066642.7444001,0.194981680207256,32509416.3865113
"85","SNOW",2023,"EBS","ALL",140350,"large_male",30328914.548435,0.131983035089238,7845688.29840662,15691.4741097607,0.137837931662174,4239.24545859914,34593778.7925332,0.137837931662174,9345936.43759746
"86","SNOW",2023,"EBS","ALL",140350,"small_male",862602208.482238,0.2012383295454,340233709.894391,36329.7156966222,0.168465467834058,11995.7930001752,80093313.0701088,0.168465467834058,26446196.6152016
"87","SNOW",2024,"EBS","ALL",140350,"large_male",45065877.2310583,0.12147219350308,10729531.8804185,23493.3076006399,0.125274662741069,5768.50772523102,51793877.3984232,0.125274662741069,12717382.6253539
"88","SNOW",2024,"EBS","ALL",140350,"small_male",2385067871.17189,0.154029176798339,720045279.977356,146004.26161881,0.136150084485023,38961.8454069657,321884298.05116,0.136150084485023,85896165.7731724
"89","SNOW",2025,"EBS","ALL",140350,"large_male",66070982.8150873,0.142993645190728,18517552.121164,33171.0946595888,0.140232723787194,9117.27899202926,73129745.6780174,0.140232723787194,20100159.5155345
"90","SNOW",2025,"EBS","ALL",140350,"small_male",2597561250.92884,0.143987955099636,733074364.223901,232270.486990565,0.137777277293479,62723.1267746533,512068770.007237,0.137777277293479,138280824.200491
